point,family,initial_alpha,final_alpha,best_checkpoint_alpha,lambda_rank,learning_rate,maximum_epochs,best_epoch,epochs_run,pair_mode,train_rating_loss,train_ranking_loss,MAE,RMSE,Rating_Rows,Missing_Predictions,Fallback_Predictions,Cold_User_Rows,Cold_Item_Rows,Ranking_Eligible_Users,Precision@5,Recall@5,NDCG@5,HitRate@5,Precision@10,Recall@10,NDCG@10,HitRate@10
V2-global,v2_global,0.1,0.10947807878255844,0.10947807878255844,1.0,0.001,100,100,100,unweighted,0.5974805951118469,0.45250940322875977,0.8248130299647649,1.0950156731897345,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.12006676942110062,0.12006676942110062,1.0,0.001,200,200,200,unweighted,0.5904058218002319,0.44588926434516907,0.8235083105166753,1.0925107567067935,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.1253911256790161,0.1253911256790161,1.0,0.005,50,50,50,unweighted,0.5868728756904602,0.4426076412200928,0.8228564135233561,1.0912630022692174,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.15836700797080994,0.15836700797080994,1.0,0.005,100,100,100,unweighted,0.5653557181358337,0.4229726791381836,0.8189556972185771,1.083715157042956,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.2528854012489319,0.2528854012489319,1.0,0.005,200,200,200,unweighted,0.5071566104888916,0.3728662133216858,0.808721304734548,1.0621265366389154,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.15725943446159363,0.15725943446159363,1.0,0.01,50,50,50,unweighted,0.5660682320594788,0.4236132502555847,0.8190843387444814,1.083963549673692,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09058823529411765,0.7872549019607842,0.5037650868697111,0.8411764705882353
V2-global,v2_global,0.1,0.2489938884973526,0.2489938884973526,1.0,0.01,100,100,100,unweighted,0.5094510316848755,0.3747597336769104,0.8090858374039333,1.062993016766137,600,0,0,0,0,170,0.13058823529411764,0.5754901960784313,0.42917134148654773,0.6176470588235294,0.0888235294117647,0.7617647058823529,0.4934561335445093,0.8117647058823529
V2-global,v2_global,0.1,0.5109560489654541,0.5109560489654541,1.0,0.01,200,200,200,unweighted,0.37449148297309875,0.2738809883594513,0.7942818703254064,1.0097409731332245,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.38171150262057946,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.44480201020644355,0.7235294117647059
V2-global,v2_global,0.1,0.6111680865287781,0.6111680865287781,1.0,0.05,50,50,50,unweighted,0.3333300054073334,0.24672289192676544,0.7931128517786662,0.9924472217118084,600,0,0,0,0,170,0.1035294117647059,0.43529411764705883,0.34553093763536624,0.48823529411764705,0.07529411764705883,0.6186274509803921,0.4087309423148839,0.6705882352941176
V2-global,v2_global,0.1,0.8703646659851074,0.8067305684089661,1.0,0.05,100,75,95,unweighted,0.26968446373939514,0.20633552968502045,0.7990466713905334,0.9789600066244436,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.1,0.8703646659851074,0.8067305684089661,1.0,0.05,200,75,95,unweighted,0.26968446373939514,0.20633552968502045,0.7990466713905334,0.9789600066244436,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.2595093250274658,0.2595093250274658,0.0,0.001,50,50,50,unweighted,0.5032711625099182,0.36967483162879944,0.8081058516105016,1.0606631718229638,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.42823972653888737,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4930088378384469,0.8176470588235294
V2-global,v2_global,0.25,0.26931285858154297,0.26931285858154297,0.0,0.001,100,100,100,unweighted,0.4975670874118805,0.3650239109992981,0.8071872738997141,1.05845174189569,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4307148729579432,0.6235294117647059,0.09058823529411765,0.7725490196078431,0.4973180354196151,0.8235294117647058
V2-global,v2_global,0.25,0.2897913157939911,0.2897913157939911,0.0,0.001,200,200,200,unweighted,0.485830694437027,0.3555814027786255,0.8052332828442256,1.0538382521190823,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.41939718418586636,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4927895049866203,0.8235294117647058
V2-global,v2_global,0.25,0.30013933777809143,0.30013933777809143,0.0,0.005,50,50,50,unweighted,0.47999218106269836,0.35094699263572693,0.8042459088563919,1.0515617744394608,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.42079801061443733,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4938576790799777,0.8235294117647058
V2-global,v2_global,0.25,0.3566465973854065,0.3566465973854065,0.0,0.005,100,100,100,unweighted,0.44919925928115845,0.3271811306476593,0.7994535680611928,1.039525826300814,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.47999803831767734,0.8
V2-global,v2_global,0.25,0.4790075421333313,0.4790075421333313,0.0,0.005,200,200,200,unweighted,0.38883176445961,0.28367456793785095,0.7948878459135691,1.0160438562487046,600,0,0,0,0,170,0.11647058823529412,0.5,0.3882639965667505,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45438114045434275,0.7411764705882353
V2-global,v2_global,0.25,0.3560875654220581,0.3560875654220581,0.0,0.01,50,50,50,unweighted,0.4494948983192444,0.3274039626121521,0.7994963892300924,1.0396406172689927,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.4800624853410374,0.8
V2-global,v2_global,0.25,0.47870224714279175,0.47870224714279175,0.0,0.01,100,100,100,unweighted,0.3889716565608978,0.2837710380554199,0.7948911746342977,1.0160981344863342,600,0,0,0,0,170,0.11647058823529412,0.5,0.3882639965667505,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45438114045434275,0.7411764705882353
V2-global,v2_global,0.25,0.685056746006012,0.685056746006012,0.0,0.01,200,200,200,unweighted,0.30669042468070984,0.22972185909748077,0.7937458225091298,0.9841549093947796,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.3220129491839361,0.4647058823529412,0.0688235294117647,0.5598039215686273,0.37416186934831314,0.611764705882353
V2-global,v2_global,0.25,0.7733099460601807,0.7733099460601807,0.0,0.05,50,50,50,unweighted,0.278998464345932,0.2122458964586258,0.7970712278286616,0.9793220946377873,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2856039414020277,0.4,0.06294117647058824,0.503921568627451,0.3401468685241128,0.5529411764705883
V2-global,v2_global,0.25,0.8722900152206421,0.8057218790054321,0.0,0.05,100,56,76,unweighted,0.26995614171028137,0.20650868117809296,0.7989845508337021,0.9789589464771565,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.8722900152206421,0.8057218790054321,0.0,0.05,200,56,76,unweighted,0.26995614171028137,0.20650868117809296,0.7989845508337021,0.9789589464771565,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.2595091760158539,0.2595091760158539,0.01,0.001,50,50,50,unweighted,0.503271222114563,0.3696748912334442,0.8081058647235234,1.0606632075452636,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.42823972653888737,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4930088378384469,0.8176470588235294
V2-global,v2_global,0.25,0.26931232213974,0.26931232213974,0.01,0.001,100,100,100,unweighted,0.49756738543510437,0.3650241494178772,0.8071873166163762,1.0584518637511346,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4307148729579432,0.6235294117647059,0.09058823529411765,0.7725490196078431,0.4973180354196151,0.8235294117647058
V2-global,v2_global,0.25,0.28978875279426575,0.28978875279426575,0.01,0.001,200,200,200,unweighted,0.485832154750824,0.3555825650691986,0.8052335224548975,1.053838813453266,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.41939718418586636,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4927895049866203,0.8235294117647058
V2-global,v2_global,0.25,0.30013707280158997,0.30013707280158997,0.01,0.005,50,50,50,unweighted,0.47999343276023865,0.3509480357170105,0.804246126015981,1.0515622690800972,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.42079801061443733,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4938576790799777,0.8235294117647058
V2-global,v2_global,0.25,0.3566325902938843,0.3566325902938843,0.01,0.005,100,100,100,unweighted,0.449206680059433,0.3271867036819458,0.7994546339909235,1.0395286953407454,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.47999803831767734,0.8
V2-global,v2_global,0.25,0.47894003987312317,0.47894003987312317,0.01,0.005,200,200,200,unweighted,0.3888626992702484,0.28369590640068054,0.7948885208368301,1.0160558592747824,600,0,0,0,0,170,0.11647058823529412,0.5,0.3882639965667505,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45438114045434275,0.7411764705882353
V2-global,v2_global,0.25,0.3560778796672821,0.3560778796672821,0.01,0.01,50,50,50,unweighted,0.4494999349117279,0.3274078369140625,0.799497131506602,1.0396426041466147,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.4800624853410374,0.8
V2-global,v2_global,0.25,0.4786456525325775,0.4786456525325775,0.01,0.01,100,100,100,unweighted,0.3889975845813751,0.2837889492511749,0.7948920400937398,1.0161082011506415,600,0,0,0,0,170,0.11647058823529412,0.5,0.3882639965667505,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45438114045434275,0.7411764705882353
V2-global,v2_global,0.25,0.684909999370575,0.684909999370575,0.01,0.01,200,200,200,unweighted,0.3067402243614197,0.22975336015224457,0.7937428086996079,0.984167521226728,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.3220129491839361,0.4647058823529412,0.0688235294117647,0.5598039215686273,0.37416186934831314,0.611764705882353
V2-global,v2_global,0.25,0.7732033729553223,0.7732033729553223,0.01,0.05,50,50,50,unweighted,0.2790292203426361,0.21226534247398376,0.7970656011501948,0.9793245737856219,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2856039414020277,0.4,0.06294117647058824,0.503921568627451,0.3402814206051404,0.5529411764705883
V2-global,v2_global,0.25,0.8722028732299805,0.8056145310401917,0.01,0.05,100,56,76,unweighted,0.2699851095676422,0.20652711391448975,0.7989779309431712,0.9789588691307258,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.8722028732299805,0.8056145310401917,0.01,0.05,200,56,76,unweighted,0.2699851095676422,0.20652711391448975,0.7989779309431712,0.9789588691307258,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.25950896739959717,0.25950896739959717,0.05,0.001,50,50,50,unweighted,0.5032713413238525,0.36967504024505615,0.8081058828035991,1.0606632501310793,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.42823972653888737,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4930088378384469,0.8176470588235294
V2-global,v2_global,0.25,0.2693106532096863,0.2693106532096863,0.05,0.001,100,100,100,unweighted,0.49756839871406555,0.36502495408058167,0.8071874753634135,1.0584522403702663,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4307148729579432,0.6235294117647059,0.09058823529411765,0.7725490196078431,0.4973180354196151,0.8235294117647058
V2-global,v2_global,0.25,0.2897799015045166,0.2897799015045166,0.05,0.001,200,200,200,unweighted,0.4858371317386627,0.35558652877807617,0.8052343742052714,1.0538407808373906,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.41939718418586636,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4927895049866203,0.8235294117647058
V2-global,v2_global,0.25,0.30012863874435425,0.30012863874435425,0.05,0.005,50,50,50,unweighted,0.4799981713294983,0.35095176100730896,0.8042469316720963,1.051564112171669,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.42079801061443733,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4938576790799777,0.8235294117647058
V2-global,v2_global,0.25,0.3565793037414551,0.3565793037414551,0.05,0.005,100,100,100,unweighted,0.4492347836494446,0.32720792293548584,0.7994587216774622,1.0395396384959377,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.4800624853410374,0.8
V2-global,v2_global,0.25,0.47868072986602783,0.47868072986602783,0.05,0.005,200,200,200,unweighted,0.38898152112960815,0.2837778329849243,0.7948915020624796,1.0161019611696014,600,0,0,0,0,170,0.11647058823529412,0.5,0.3882639965667505,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45438114045434275,0.7411764705882353
V2-global,v2_global,0.25,0.356040894985199,0.356040894985199,0.05,0.01,50,50,50,unweighted,0.44951948523521423,0.3274225890636444,0.7994999633232752,1.0396502004872703,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.4800624853410374,0.8
V2-global,v2_global,0.25,0.47842761874198914,0.47842761874198914,0.05,0.01,100,100,100,unweighted,0.38909754157066345,0.28385788202285767,0.7948953932523728,1.0161470016173662,600,0,0,0,0,170,0.11647058823529412,0.5,0.39043499801633014,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45655214190392235,0.7411764705882353
V2-global,v2_global,0.25,0.6843432188034058,0.6843432188034058,0.05,0.01,200,200,200,unweighted,0.306932657957077,0.2298751026391983,0.7937311979134878,0.9842163996902323,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.3220129491839361,0.4647058823529412,0.06941176470588235,0.5656862745098039,0.37586225067959483,0.6176470588235294
V2-global,v2_global,0.25,0.7727909684181213,0.7727909684181213,0.05,0.05,50,50,50,unweighted,0.2791481912136078,0.2123405784368515,0.7970437735319138,0.9793341724758877,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2856039414020277,0.4,0.06294117647058824,0.503921568627451,0.3403518039542351,0.5529411764705883
V2-global,v2_global,0.25,0.8718649744987488,0.8051989674568176,0.05,0.05,100,56,76,unweighted,0.2700972557067871,0.20659855008125305,0.7989523418744405,0.9789586804022533,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.8718649744987488,0.8051989674568176,0.05,0.05,200,56,76,unweighted,0.2700972557067871,0.20659855008125305,0.7989523418744405,0.9789586804022533,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.25,0.25950849056243896,0.25950849056243896,0.1,0.001,50,50,50,unweighted,0.5032716393470764,0.36967524886131287,0.8081059296925862,1.0606633608069496,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.42823972653888737,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4930088378384469,0.8176470588235294
V2-global,v2_global,0.25,0.26930853724479675,0.26930853724479675,0.1,0.001,100,100,100,unweighted,0.4975695013999939,0.36502593755722046,0.8071876772244772,1.058452724843527,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4307148729579432,0.6235294117647059,0.09058823529411765,0.7725490196078431,0.4973180354196151,0.8235294117647058
V2-global,v2_global,0.25,0.2897692918777466,0.2897692918777466,0.1,0.001,200,200,200,unweighted,0.4858431816101074,0.3555913269519806,0.805235382715861,1.0538431359234817,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.41939718418586636,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4927895049866203,0.8235294117647058
V2-global,v2_global,0.25,0.30011871457099915,0.30011871457099915,0.1,0.005,50,50,50,unweighted,0.4800037741661072,0.35095617175102234,0.8042478758096695,1.051566276633597,600,0,0,0,0,170,0.12941176470588237,0.557843137254902,0.42079801061443733,0.6058823529411764,0.09117647058823529,0.7745098039215685,0.4938576790799777,0.8235294117647058
V2-global,v2_global,0.25,0.3565170466899872,0.3565170466899872,0.1,0.005,100,100,100,unweighted,0.44926774501800537,0.3272327482700348,0.7994634966055553,1.0395524225616741,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.4800624853410374,0.8
V2-global,v2_global,0.25,0.47837767004966736,0.47837767004966736,0.1,0.005,200,200,200,unweighted,0.3891203999519348,0.28387367725372314,0.7948961691061656,1.0161559041810306,600,0,0,0,0,170,0.11647058823529412,0.5,0.39043499801633014,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45655214190392235,0.7411764705882353
V2-global,v2_global,0.25,0.35599762201309204,0.35599762201309204,0.1,0.01,50,50,50,unweighted,0.44954243302345276,0.3274398446083069,0.7995032789309819,1.0396590965108214,600,0,0,0,0,170,0.12588235294117647,0.5441176470588235,0.4088410507249753,0.5882352941176471,0.08941176470588234,0.7529411764705882,0.4800624853410374,0.8
V2-global,v2_global,0.25,0.47817277908325195,0.47817277908325195,0.1,0.01,100,100,100,unweighted,0.38921433687210083,0.2839384973049164,0.7948990066846212,1.016191786819868,600,0,0,0,0,170,0.11647058823529412,0.5,0.39043499801633014,0.5529411764705883,0.08352941176470588,0.6941176470588235,0.45655214190392235,0.7411764705882353
V2-global,v2_global,0.25,0.6836774349212646,0.6836774349212646,0.1,0.01,200,200,200,unweighted,0.307158887386322,0.2300182729959488,0.7937175546089809,0.984274106638393,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.3220129491839361,0.4647058823529412,0.06941176470588235,0.5656862745098039,0.37586225067959483,0.6176470588235294
V2-global,v2_global,0.25,0.7723051905632019,0.7723051905632019,0.1,0.05,50,50,50,unweighted,0.27928847074508667,0.21242927014827728,0.7970180793603261,0.979345668838894,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2856039414020277,0.4,0.06352941176470589,0.5098039215686274,0.3421572938534438,0.5588235294117647
V2-global,v2_global,0.25,0.8714655637741089,0.8047090172767639,0.1,0.05,100,56,76,unweighted,0.2702295780181885,0.20668283104896545,0.7989221672217052,0.9789586238697682,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.25,0.8714655637741089,0.8047090172767639,0.1,0.05,200,56,76,unweighted,0.2702295780181885,0.20668283104896545,0.7989221672217052,0.9789586238697682,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.25,0.2595076262950897,0.2595076262950897,0.25,0.001,50,50,50,unweighted,0.5032721161842346,0.3696756660938263,0.8081060053904852,1.0606635480924005,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.42823972653888737,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4930088378384469,0.8176470588235294
