Method,Student_ID,Course_ID,Actual,Predicted,Error
RWR_Binary,40211219,40BA052,2,4.9913,2.9913
RWR_Binary,40211260,40BR122,5,4.7688,0.2312
RWR_Binary,40311146,40BA061,1,5.0,4.0
RWR_Binary,40511219,40BA052,3,3.0,0.0
RWR_Binary,40211150,40BC061,4,4.7441,0.7441
RWR_Binary,40211110,40BC051,2,4.8515,2.8515
RWR_Binary,40311249,40BA022,3,5.0,2.0
RWR_Binary,40211205,40BR042,3,4.8619,1.8619
RWR_Binary,40411104,40BC071,3,4.897,1.897
RWR_Binary,40211122,40BA151,4,4.8546,0.8546
RWR_Binary,40211106,40BA081,3,4.9149,1.9149
RWR_Binary,40311104,40BA141,1,4.8167,3.8167
RWR_Binary,40311229,40BA012,2,5.0,3.0
RWR_Binary,40511247,40B0292,4,5.0,1.0
RWR_Binary,40211208,90B2681,3,4.2363,1.2363
RWR_Binary,40211249,40BR122,5,4.7735,0.2265
RWR_Binary,40311116,40BA081,3,4.9315,1.9315
RWR_Binary,40311208,40BA022,4,4.9591,0.9591
RWR_Binary,40211206,40BA012,5,5.0,0.0
RWR_Binary,40511201,40BA012,3,5.0,2.0
RWR_Binary,40211116,40BA131,5,4.8953,0.1047
RWR_Binary,40211101,40BA081,4,4.9181,0.9181
RWR_Binary,40211112,40BA021,1,4.9863,3.9863
RWR_Binary,40211112,40BQ371,3,4.7478,1.7478
RWR_Binary,40211217,40BA022,5,4.9627,0.0373
RWR_Binary,40211220,40B0292,5,5.0,0.0
RWR_Binary,40311130,40BQ321,3,4.864,1.864
RWR_Binary,40311139,40BQ141,2,4.7465,2.7465
RWR_Binary,40311236,40BA102,4,4.9108,0.9108
RWR_Binary,40311245,40BA012,4,5.0,1.0
RWR_Binary,40511123,40BA051,1,5.0,4.0
RWR_Binary,40311114,40BA051,4,5.0,1.0
RWR_Binary,40311155,40BC051,3,4.8173,1.8173
RWR_Binary,40211239,40BR372,1,4.9761,3.9761
RWR_Binary,40211130,40BA021,1,4.9975,3.9975
RWR_Binary,40211133,40BA061,5,4.9605,0.0395
RWR_Binary,40311236,40B8932,4,4.5762,0.5762
RWR_Binary,40211106,40BA011,1,5.0,4.0
RWR_Binary,40211158,409R181,4,4.322,0.322
RWR_Binary,40311211,40BR372,3,4.8248,1.8248
RWR_Binary,40511118,40BA051,2,4.9946,2.9946
RWR_Binary,40311214,40BD012,1,4.9479,3.9479
RWR_Binary,40211110,4069211,3,4.1171,1.1171
RWR_Binary,40411246,40BA052,2,5.0,3.0
RWR_Binary,40211165,40BA141,2,4.858,2.858
RWR_Binary,40211241,40BA052,1,4.9949,3.9949
RWR_Binary,40211115,40BC021,1,4.854,3.854
RWR_Binary,40411251,40BA082,4,4.9339,0.9339
RWR_Binary,40211150,40UN080,3,4.3394,1.3394
RWR_Binary,40511125,40B0291,3,4.9651,1.9651
RWR_Binary,40211205,40BR322,3,4.7226,1.7226
RWR_Binary,40211127,40BQ421,5,4.6392,0.3608
RWR_Binary,40311241,40BA102,2,4.917,2.917
RWR_Binary,40211113,40BA101,2,4.9459,2.9459
RWR_Binary,40211252,409Z491,5,4.5097,0.4903
RWR_Binary,40311128,40BA021,4,5.0,1.0
RWR_Binary,40311150,40BA221,1,4.8198,3.8198
RWR_Binary,40211244,40B9561,4,4.5447,0.5447
RWR_Binary,40311227,40BA062,1,4.9435,3.9435
RWR_Binary,40211102,40BA011,4,5.0,1.0
RWR_Binary,40211102,40WN081,3,4.3427,1.3427
RWR_Binary,40211208,40BA152,2,4.7115,2.7115
RWR_Binary,40211248,40BR122,5,4.8081,0.1919
RWR_Binary,40311231,40BQ512,4,4.7623,0.7623
RWR_Binary,40411158,40BA081,3,4.9257,1.9257
RWR_Binary,40211163,40BA141,4,4.8601,0.8601
RWR_Binary,40311227,40B0292,2,5.0,3.0
RWR_Binary,40411155,40BQ031,4,4.898,0.898
RWR_Binary,40511247,40BA052,4,4.987,0.987
RWR_Binary,40311235,40BA102,1,4.9178,3.9178
RWR_Binary,40511233,40BA052,4,4.987,0.987
RWR_Binary,40311133,40BA101,2,4.9482,2.9482
RWR_Binary,40311245,40BD012,2,4.9441,2.9441
RWR_Binary,40211137,40BA051,3,5.0,2.0
RWR_Binary,40211262,40BA132,4,4.8798,0.8798
RWR_Binary,40211207,40BA062,4,4.9535,0.9535
RWR_Binary,40211237,40BA022,1,4.9543,3.9543
RWR_Binary,40311162,40BA021,1,4.9272,3.9272
RWR_Binary,40211234,40BR032,4,4.741,0.741
RWR_Binary,40411248,40BR472,1,4.7078,3.7078
RWR_Binary,40211136,40BC051,5,4.8638,0.1362
RWR_Binary,40311139,40BA141,1,4.8055,3.8055
RWR_Binary,40411158,40BA011,3,5.0,2.0
RWR_Binary,40211129,40BQ141,5,4.8178,0.1822
RWR_Binary,40211259,40BA152,2,4.7333,2.7333
RWR_Binary,40311258,40BD012,3,4.9789,1.9789
RWR_Binary,40411140,40BC071,2,4.8585,2.8585
RWR_Binary,40211158,40BQ371,2,4.7027,2.7027
RWR_Binary,40311142,40BA101,1,4.9415,3.9415
RWR_Binary,40211256,40BD012,5,4.9868,0.0132
RWR_Binary,40311217,40BA012,3,5.0,2.0
RWR_Binary,40411143,40BC011,1,4.9106,3.9106
RWR_Binary,40211107,40BA081,1,4.9392,3.9392
RWR_Binary,40311127,40BA081,2,4.9956,2.9956
RWR_Binary,40211148,40BQ321,3,4.9427,1.9427
RWR_Binary,40320310,40BC051,1,4.8177,3.8177
RWR_Binary,40211220,40BD052,3,4.7521,1.7521
RWR_Binary,40311162,40BQ311,1,4.7987,3.7987
RWR_Binary,40211261,40BA122,3,4.8781,1.8781
RWR_Binary,40311155,40BQ311,3,4.7758,1.7758
RWR_Binary,40211252,40BR072,4,4.8741,0.8741
RWR_Binary,40311169,40BA221,1,4.8703,3.8703
RWR_Binary,40411215,40BA012,3,5.0,2.0
RWR_Binary,40311117,40BA141,3,4.914,1.914
RWR_Binary,40311158,40BA121,1,4.8679,3.8679
RWR_Binary,40211209,40BA092,1,4.7631,3.7631
RWR_Binary,40311236,40BD032,4,4.8469,0.8469
RWR_Binary,40211153,40BQ021,5,4.7885,0.2115
RWR_Binary,40211151,40BA081,3,4.949,1.949
RWR_Binary,40411138,40BA021,1,4.9133,3.9133
RWR_Binary,40211118,40BA141,5,4.8399,0.1601
RWR_Binary,40411101,40BA011,1,5.0,4.0
RWR_Binary,40211217,40BR082,4,4.7833,0.7833
RWR_Binary,40311132,40BC051,1,4.9734,3.9734
RWR_Binary,40211226,40BD052,5,4.7572,0.2428
RWR_Binary,40211225,40B9572,4,4.5995,0.5995
RWR_Binary,40411240,40BR472,5,4.7052,0.2948
RWR_Binary,40211109,40B0291,2,5.0,3.0
RWR_Binary,40411110,40BQ311,2,4.8052,2.8052
RWR_Binary,40211241,40BA152,3,4.7313,1.7313
RWR_Binary,40311250,40BA062,1,4.9544,3.9544
RWR_Binary,40211102,40BQ421,3,4.6096,1.6096
RWR_Binary,40211108,40BA051,3,5.0,2.0
RWR_Binary,40411252,40BR472,1,4.7639,3.7639
RWR_Binary,40511256,40B0292,3,5.0,2.0
RWR_Binary,40311111,40BA061,4,5.0,1.0
RWR_Binary,40211114,40UN110,4,4.6448,0.6448
RWR_Binary,40511207,40BA012,2,5.0,3.0
RWR_Binary,40311218,40BA082,4,5.0,1.0
RWR_Binary,40311151,40BA021,4,5.0,1.0
RWR_Binary,40411146,40BA081,2,4.931,2.931
RWR_Binary,40311215,40BA122,2,4.8348,2.8348
RWR_Binary,40511105,40B0291,5,4.9651,0.0349
RWR_Binary,40211249,40BA052,3,4.9906,1.9906
RWR_Binary,40311157,40BQ321,5,4.8153,0.1847
RWR_Binary,40211225,40BD052,3,4.8862,1.8862
RWR_Binary,40211151,40BQ371,5,4.714,0.286
RWR_Binary,40211112,40BQ391,5,4.7849,0.2151
RWR_Binary,40311261,40BA012,3,4.9957,1.9957
RWR_Binary,40411254,40BA222,3,4.8476,1.8476
RWR_Binary,40211239,40BR042,1,4.9943,3.9943
RWR_Binary,40111230,40BA152,2,4.7578,2.7578
RWR_Binary,40311233,40BA022,2,4.9574,2.9574
RWR_Binary,40211266,433A021,3,4.5141,1.5141
RWR_Binary,40211202,40BR242,3,4.6492,1.6492
RWR_Binary,40411113,40BQ311,5,4.9071,0.0929
RWR_Binary,40211249,40BA022,4,4.9567,0.9567
RWR_Binary,40311157,40B0291,5,5.0,0.0
RWR_Binary,40211139,432N861,1,4.4824,3.4824
RWR_Binary,40311260,40BQ512,5,4.8059,0.1941
RWR_Binary,40211230,40BA152,3,4.7244,1.7244
RWR_Binary,40311158,40BQ031,2,4.8038,2.8038
RWR_Binary,40311231,40BA132,5,4.8555,0.1445
RWR_Binary,40211116,40IN101,4,4.1844,0.1844
RWR_Binary,40311104,40BA081,4,4.9165,0.9165
RWR_Binary,40411240,40BA052,1,4.991,3.991
RWR_Binary,40211217,40BR032,5,4.7421,0.2579
RWR_Binary,40211248,40BA022,1,5.0,4.0
RWR_Binary,40211257,40BR372,1,4.9044,3.9044
RWR_Binary,40211266,40BR042,2,4.8693,2.8693
RWR_Binary,40311148,40BA011,1,5.0,4.0
RWR_Binary,40411159,40BA051,2,5.0,3.0
RWR_Binary,40205303,40BD012,2,4.9439,2.9439
RWR_Binary,40411141,40BC011,1,4.9653,3.9653
RWR_Binary,40211104,40BQ371,4,4.7123,0.7123
RWR_Binary,40211145,40BC011,1,4.9207,3.9207
RWR_Binary,40411147,40BA061,2,4.9377,2.9377
RWR_Binary,40211215,40BD032,3,4.8761,1.8761
RWR_Binary,40311121,40BC011,4,4.9252,0.9252
RWR_Binary,40411256,40BA102,4,4.9056,0.9056
RWR_Binary,40411105,40BQ311,5,4.7873,0.2127
RWR_Binary,40211116,40BA051,2,5.0,3.0
RWR_Binary,40211111,40BQ381,1,4.6865,3.6865
RWR_Binary,40211106,409A012,2,4.324,2.324
RWR_Binary,40211249,40BR082,4,4.7865,0.7865
RWR_Binary,40211222,40BA092,4,4.7468,0.7468
RWR_Binary,40211123,40BA021,4,4.9447,0.9447
RWR_Binary,40211262,40BR042,4,4.8761,0.8761
RWR_Binary,40411228,40BA062,3,4.9431,1.9431
RWR_Binary,40211105,40BA051,3,4.989,1.989
RWR_Binary,40311158,40BA221,2,4.841,2.841
RWR_Binary,40211138,40BQ171,4,4.7171,0.7171
RWR_Binary,40211129,40BC021,4,4.8969,0.8969
RWR_Binary,40411218,40BR022,3,5.0,2.0
RWR_Binary,40311129,40BQ331,1,4.7477,3.7477
RWR_Binary,40211234,40BA022,3,4.9631,1.9631
RWR_Binary,40211206,40BA062,4,4.9622,0.9622
RWR_Binary,40211211,40BR372,3,4.972,1.972
RWR_Binary,40311248,40BA132,5,5.0,0.0
RWR_Binary,40211136,40BQ371,3,4.7193,1.7193
RWR_Binary,40211247,409Z501,5,4.4803,0.5197
RWR_Binary,40311250,40BA012,5,5.0,0.0
RWR_Binary,40311236,40BA062,4,4.942,0.942
RWR_Binary,40311216,40BR042,4,4.8384,0.8384
RWR_Binary,40311218,40B8932,4,4.6364,0.6364
RWR_Binary,40311146,40BA221,1,4.8831,3.8831
RWR_Binary,40211144,40BA021,4,4.9863,0.9863
RWR_Binary,40211248,40BD012,3,4.9851,1.9851
RWR_Binary,40211162,40BA151,4,4.7424,0.7424
RWR_Binary,40211203,40BA012,2,5.0,3.0
RWR_Binary,40311122,40BA101,4,5.0,1.0
RWR_Binary,40311155,40BC011,3,4.8967,1.8967
RWR_Binary,40211214,40BD032,3,4.877,1.877
RWR_Binary,40311159,40BC071,1,4.84,3.84
RWR_Binary,40211139,40BA081,3,5.0,2.0
RWR_Binary,40211202,40BR072,3,4.9166,1.9166
RWR_Binary,40211261,40BR222,4,4.7139,0.7139
RWR_Binary,40411134,40B0291,2,5.0,3.0
RWR_Binary,40411159,40BQ311,3,4.8055,1.8055
RWR_Binary,40411108,40BQ311,4,4.779,0.779
RWR_Binary,40211121,40BA121,3,4.9938,1.9938
RWR_Binary,40411117,40BA061,2,5.0,3.0
RWR_Binary,40411216,40BA082,1,5.0,4.0
RWR_Binary,40511220,40BA052,4,5.0,1.0
RWR_Binary,40205303,40BR122,2,4.782,2.782
RWR_Binary,40211165,40BQ421,4,4.635,0.635
RWR_Binary,40211123,40PQ041,4,4.3634,0.3634
RWR_Binary,40211263,433A021,1,4.5243,3.5243
RWR_Binary,40211206,40BA092,4,4.7669,0.7669
RWR_Binary,40411238,40BA222,2,4.8538,2.8538
RWR_Binary,40411254,40BA012,3,5.0,2.0
RWR_Binary,40211117,409A012,1,4.3027,3.3027
RWR_Binary,40211202,40BD012,2,5.0,3.0
RWR_Binary,40411145,40BA011,2,5.0,3.0
RWR_Binary,40311237,40BR042,1,4.8866,3.8866
RWR_Binary,40211134,40BC061,4,4.8063,0.8063
RWR_Binary,40211114,40BC021,1,4.8582,3.8582
RWR_Binary,40411213,40BA222,3,4.848,1.848
RWR_Binary,40211162,40UN080,4,4.3265,0.3265
RWR_Binary,40311264,4064243,2,4.883,2.883
RWR_Binary,40211144,40BQ331,2,4.8264,2.8264
RWR_Binary,40211207,40BR322,4,4.7169,0.7169
RWR_Binary,40211154,40BA022,2,4.5542,2.5542
RWR_Binary,40211106,40BQ171,4,4.6998,0.6998
RWR_Binary,40311210,40BA122,1,4.9969,3.9969
RWR_Binary,40211220,40BR082,4,4.7689,0.7689
RWR_Binary,40411147,40BC011,4,4.9017,0.9017
RWR_Binary,40411229,40BR022,1,4.8679,3.8679
RWR_Binary,40211130,40BQ371,3,4.7627,1.7627
RWR_Binary,40311227,40BD032,1,4.8518,3.8518
RWR_Binary,40411207,40BA012,3,4.9939,1.9939
RWR_Binary,40211208,40BR082,2,4.7654,2.7654
RWR_Binary,40311237,40BA062,3,4.9885,1.9885
RWR_Binary,40211105,409Q082,2,4.0221,2.0221
RWR_Binary,40411126,40BA101,3,4.9364,1.9364
RWR_Binary,40311131,40BQ311,3,4.7993,1.7993
RWR_Binary,40211211,40BA152,3,4.8574,1.8574
RWR_Binary,40211214,40BR372,2,4.8495,2.8495
RWR_Binary,40511118,40B0291,4,5.0,1.0
RWR_Binary,40311223,40BR042,3,4.8472,1.8472
RWR_Binary,40411247,40BA062,4,4.9522,0.9522
RWR_Binary,40511119,40B0291,5,4.9651,0.0349
RWR_Binary,40211222,40BA152,3,4.713,1.713
RWR_Binary,40411237,40B0292,1,5.0,4.0
RWR_Binary,40311128,40BQ141,4,4.8297,0.8297
RWR_Binary,40511121,40BA051,2,5.0,3.0
RWR_Binary,40311227,40BA222,2,4.8375,2.8375
RWR_Binary,40311240,40BD012,1,4.8912,3.8912
RWR_Binary,40311218,40BA102,4,4.9717,0.9717
RWR_Binary,40211244,40BA082,3,4.9441,1.9441
RWR_Binary,40211249,40BA152,2,4.737,2.737
RWR_Binary,40211237,40B0292,1,5.0,4.0
RWR_Binary,40511103,40B0291,2,5.0,3.0
RWR_Binary,40311211,40BR042,3,4.8485,1.8485
RWR_Binary,40311216,40BD032,2,4.8407,2.8407
RWR_Binary,40211214,40BA022,4,4.9596,0.9596
RWR_Binary,40311205,40BQ512,4,4.8209,0.8209
RWR_Binary,40211131,40BA081,1,4.9183,3.9183
RWR_Binary,40311244,40BR042,4,4.8518,0.8518
RWR_Binary,40511135,40B0291,4,5.0,1.0
RWR_Binary,40211123,40BC011,2,4.9366,2.9366
RWR_Binary,40211207,40B0292,5,5.0,0.0
RWR_Binary,40311227,40BA102,3,4.9093,1.9093
RWR_Binary,40211103,40BA141,1,4.8378,3.8378
RWR_Binary,40211111,40BA051,2,4.9906,2.9906
RWR_Binary,40211123,40UN080,5,4.3168,0.6832
RWR_Binary,40211201,40BA061,1,4.5419,3.5419
RWR_Binary,40211101,40BQ051,5,4.7417,0.2583
RWR_Binary,40411124,40BA021,1,5.0,4.0
RWR_Binary,40411122,40BA051,1,5.0,4.0
RWR_Binary,40211113,40BA151,3,4.7328,1.7328
RWR_Binary,40311257,40BR372,4,4.9059,0.9059
RWR_Binary,40211118,40BA121,5,4.8586,0.1414
RWR_Binary,40311217,40BA062,1,4.9483,3.9483
RWR_Binary,40311110,40BA061,1,4.923,3.923
RWR_Binary,40311237,40BA022,1,5.0,4.0
RWR_Binary,40211233,40BR032,2,4.8718,2.8718
RWR_Binary,40311145,40BA051,1,4.9597,3.9597
RWR_Binary,40211213,40BA082,3,5.0,2.0
RWR_Binary,40311114,40BC011,3,4.9286,1.9286
RWR_Binary,40211252,40BA102,5,4.927,0.073
RWR_Binary,40211215,40BA152,3,4.7296,1.7296
RWR_Binary,40211107,40BQ371,3,4.709,1.709
RWR_Binary,40411109,40BA222,1,4.7098,3.7098
RWR_Binary,40211137,40BA151,3,4.7351,1.7351
RWR_Binary,40411101,40BA021,1,4.8936,3.8936
RWR_Binary,40211261,409Z511,4,4.4148,0.4148
RWR_Binary,40211234,40BR122,5,4.7699,0.2301
RWR_Binary,40211250,40BD032,3,4.8755,1.8755
RWR_Binary,40411212,40BA022,1,4.9601,3.9601
RWR_Binary,40311161,40BA101,1,4.9218,3.9218
RWR_Binary,40211237,40BR032,2,4.7451,2.7451
RWR_Binary,40211264,40BR032,2,4.6772,2.6772
RWR_Binary,40411120,40BA051,3,4.9626,1.9626
RWR_Binary,40311137,40BA221,3,4.8475,1.8475
RWR_Binary,40211132,40BC011,1,4.9229,3.9229
RWR_Binary,40411221,40BA052,2,5.0,3.0
RWR_Binary,40411121,40B0291,1,5.0,4.0
RWR_Binary,40411147,40B0291,5,5.0,0.0
RWR_Binary,40211126,40B9662,4,4.4909,0.4909
RWR_Binary,40211229,40BR242,2,4.6064,2.6064
RWR_Binary,40211145,40BA131,2,4.8697,2.8697
RWR_Binary,40411102,40BA221,3,4.8328,1.8328
RWR_Binary,40211243,40BA012,1,4.9979,3.9979
RWR_Binary,40311235,40B0292,3,5.0,2.0
RWR_Binary,40311145,40BA011,1,5.0,4.0
RWR_Binary,40211164,409U403,4,1.0,3.0
RWR_Binary,40211264,40BA102,1,4.9196,3.9196
RWR_Binary,40311131,40BC011,1,4.9116,3.9116
RWR_Binary,40311211,40BA122,4,4.8399,0.8399
RWR_Binary,40311121,40BA131,3,4.8696,1.8696
RWR_Binary,40211257,40BD032,2,4.9298,2.9298
RWR_Binary,40411168,40BA221,1,4.8099,3.8099
RWR_Binary,40311238,40BD032,3,4.8376,1.8376
RWR_Binary,40311250,431A241,5,1.0,4.0
RWR_Binary,40211220,40BR122,5,4.7544,0.2456
RWR_Binary,40211107,40BR242,2,4.2998,2.2998
RWR_Binary,40311233,40BA082,4,4.9408,0.9408
RWR_Binary,40211158,40UN110,4,4.6534,0.6534
RWR_Binary,40411226,40BA082,1,5.0,4.0
RWR_Binary,40211264,40BA062,1,4.9603,3.9603
RWR_Binary,40211125,40BA011,4,5.0,1.0
RWR_Binary,40411141,40BA221,1,4.9055,3.9055
RWR_Binary,40211165,40BA101,4,4.9493,0.9493
RWR_Binary,40411126,40BA051,2,5.0,3.0
RWR_Binary,40211145,40BA051,2,4.9898,2.9898
RWR_Binary,40311135,40BQ321,3,4.8151,1.8151
RWR_Binary,40311122,40BQ321,4,4.8718,0.8718
RWR_Binary,40211151,40BC051,4,4.8592,0.8592
RWR_Binary,40411140,40BQ031,3,4.7888,1.7888
RWR_Binary,40211150,40BA011,3,5.0,2.0
RWR_Binary,40411131,40BA081,1,5.0,4.0
RWR_Binary,40211121,40BC021,2,5.0,3.0
RWR_Binary,40211148,40BA141,4,4.98,0.98
RWR_Binary,40320310,40BQ321,2,4.7874,2.7874
RWR_Binary,40320324,40BA221,1,4.8036,3.8036
RWR_Binary,40211263,409U163,1,4.3059,3.3059
RWR_Binary,40311155,40BA141,3,4.8236,1.8236
RWR_Binary,40211144,40BA221,1,4.8559,3.8559
RWR_Binary,40211154,40BR372,2,4.5443,2.5443
RWR_Binary,40211102,40BC051,4,4.8402,0.8402
RWR_Binary,40311133,40BA221,2,4.8431,2.8431
RWR_Binary,40311244,40BA012,3,5.0,2.0
RWR_Binary,40211109,40BA051,2,4.9911,2.9911
RWR_Binary,40211229,40BA082,2,4.9455,2.9455
RWR_Binary,40311106,40B0291,4,5.0,1.0
RWR_Binary,40211105,40B0291,1,5.0,4.0
RWR_Binary,40211151,40BA141,4,4.8684,0.8684
RWR_Binary,40311214,40BA062,1,4.9569,3.9569
RWR_Binary,40211241,40BA102,3,4.9287,1.9287
RWR_Binary,40211162,40BA011,2,5.0,3.0
RWR_Binary,40411257,40BA052,2,4.9873,2.9873
RWR_Binary,40211148,40BA091,4,4.8571,0.8571
RWR_Binary,40411233,40BR472,5,4.7918,0.2082
RWR_Binary,40311248,40B8932,5,4.7186,0.2814
RWR_Binary,40411250,40BA052,2,5.0,3.0
RWR_Binary,40211263,40BA082,2,4.9487,2.9487
RWR_Binary,40311261,40BA082,4,4.9414,0.9414
RWR_Binary,40411138,40BA011,1,5.0,4.0
RWR_Binary,40411248,40BA222,4,4.8467,0.8467
RWR_Binary,40311134,40B0291,2,5.0,3.0
RWR_Binary,40211111,40BA151,3,4.7395,1.7395
RWR_Binary,40211201,40BR082,3,4.7714,1.7714
RWR_Binary,40311261,40BA022,5,4.959,0.041
RWR_Binary,40411130,40BA021,2,4.9872,2.9872
RWR_Binary,40311218,40BR072,4,4.8967,0.8967
RWR_Binary,40211133,40BA021,4,4.9448,0.9448
RWR_Binary,40211161,40BA101,4,4.933,0.933
RWR_Binary,40211259,40BA092,5,4.7735,0.2265
RWR_Binary,40411111,40BA081,1,4.9263,3.9263
RWR_Binary,40211127,40BQ401,4,4.6671,0.6671
RWR_Binary,40211126,433Q051,2,4.3496,2.3496
RWR_Binary,40411240,40B0292,3,5.0,2.0
RWR_Binary,40211151,40BA051,3,5.0,2.0
RWR_Binary,40211150,40BQ421,4,4.6272,0.6272
RWR_Binary,40311250,40BA122,4,4.8537,0.8537
RWR_Binary,40411250,40BR472,5,4.7164,0.2836
RWR_Binary,40311201,40BA102,4,4.9668,0.9668
RWR_Binary,40211213,40BR122,4,4.8097,0.8097
RWR_Binary,40211164,40BA102,3,4.757,1.757
RWR_Binary,40411256,40BA022,3,4.9517,1.9517
RWR_Binary,40311133,40BC011,3,4.9171,1.9171
RWR_Binary,40211258,40BA012,1,5.0,4.0
RWR_Binary,40211142,409A021,1,4.4053,3.4053
RWR_Binary,40211105,40BC021,3,4.891,1.891
RWR_Binary,40211121,40BQ171,4,4.8321,0.8321
RWR_Binary,40211126,40BA141,3,4.8606,1.8606
RWR_Binary,40211201,40BR072,4,4.8669,0.8669
RWR_Binary,40311152,40BA061,1,5.0,4.0
RWR_Binary,40211136,40BA051,3,5.0,2.0
RWR_Binary,40311258,40BA022,5,5.0,0.0
RWR_Binary,40511155,40B0291,5,5.0,0.0
RWR_Binary,40311261,40BA132,5,4.8567,0.1433
RWR_Binary,40311201,40B8932,5,4.6368,0.3632
RWR_Binary,40311139,40BQ311,3,4.7823,1.7823
RWR_Binary,40411120,40BA011,1,5.0,4.0
RWR_Binary,40411222,40BA102,2,4.9113,2.9113
RWR_Binary,40211109,40UN110,4,4.6727,0.6727
RWR_Binary,40211207,40BA142,5,4.7665,0.2335
RWR_Binary,40311123,40BC011,1,4.9154,3.9154
RWR_Binary,40211244,40BR242,4,4.6162,0.6162
RWR_Binary,40311261,40B0292,2,5.0,3.0
RWR_Binary,40311241,40B0292,1,5.0,4.0
RWR_Binary,40211249,40BA102,3,4.92,1.92
RWR_Binary,40211228,409Z501,5,4.4259,0.5741
RWR_Binary,40333126,40BA081,3,4.939,1.939
RWR_Binary,40411253,40BA022,2,4.9424,2.9424
RWR_Binary,40411160,40BD012,4,4.9103,0.9103
RWR_Binary,40211107,40B0291,2,5.0,3.0
RWR_Binary,40211259,40BR372,4,4.8582,0.8582
RWR_Binary,40311125,40BA051,1,4.9946,3.9946
RWR_Binary,40311226,40BA052,4,5.0,1.0
RWR_Binary,40511203,40B0292,5,5.0,0.0
RWR_Binary,40311138,40BA101,2,4.9231,2.9231
RWR_Binary,40211243,40BA022,1,4.9574,3.9574
RWR_Binary,40411138,40BQ031,2,4.8058,2.8058
RWR_Binary,40211244,40BD032,4,4.8736,0.8736
RWR_Binary,40211243,40BA062,1,4.9498,3.9498
RWR_Binary,40411146,40BQ031,2,4.8112,2.8112
RWR_Binary,40211129,40BA051,3,5.0,2.0
RWR_Binary,40211256,40BA102,5,4.9633,0.0367
RWR_Binary,40211101,40BR372,5,4.5689,0.4311
RWR_Binary,40211227,40BR072,4,4.9986,0.9986
RWR_Binary,40411258,40BA102,3,4.9698,1.9698
RWR_Binary,40311106,40BQ141,3,4.7757,1.7757
RWR_Binary,40211220,40BQ421,4,4.3414,0.3414
RWR_Binary,40511130,40BA051,2,4.9946,2.9946
RWR_Binary,40211104,40BA051,4,5.0,1.0
RWR_Binary,40311250,40BA052,5,4.9911,0.0089
RWR_Binary,40311206,40BA052,5,4.991,0.009
RWR_Binary,40311118,40BC071,3,4.9656,1.9656
RWR_Binary,40311256,40BR372,4,4.8781,0.8781
RWR_Binary,40211162,40BQ051,4,4.7443,0.7443
RWR_Binary,40311223,40BR022,3,4.8642,1.8642
RWR_Binary,40311211,40BA102,4,4.9108,0.9108
RWR_Binary,40511250,40BA052,3,5.0,2.0
RWR_Binary,40511119,40BA011,4,5.0,1.0
RWR_Binary,40511149,40BA051,2,5.0,3.0
RWR_Binary,40320326,40BQ341,3,4.5569,1.5569
RWR_Binary,40311137,40BQ341,5,4.5771,0.4229
RWR_Binary,40311212,40BA122,1,4.8308,3.8308
RWR_Binary,40211220,409Z501,5,4.3531,0.6469
RWR_Binary,40320326,40BA021,1,4.9162,3.9162
RWR_Binary,40211127,40BA141,3,4.8547,1.8547
RWR_Binary,40411215,40BA022,2,4.9506,2.9506
RWR_Binary,40311211,40BA222,3,4.8433,1.8433
RWR_Binary,40311123,40BA061,1,4.9495,3.9495
RWR_Binary,40211242,40B9572,4,4.491,0.491
RWR_Binary,40211110,40BQ021,2,4.7206,2.7206
RWR_Binary,40211222,40BR342,3,4.6816,1.6816
RWR_Binary,40511224,40B0292,3,5.0,2.0
RWR_Binary,40311241,40BA082,2,4.944,2.944
RWR_Binary,40211268,40BA011,1,4.5694,3.5694
RWR_Binary,40311229,40BA052,5,4.9903,0.0097
RWR_Binary,40211147,40BA081,3,4.939,1.939
RWR_Binary,40211201,40BA022,2,4.9585,2.9585
RWR_Binary,40211101,40BC011,5,4.9033,0.0967
RWR_Binary,40211224,40BR342,3,4.7394,1.7394
RWR_Binary,40311162,40BA011,1,5.0,4.0
RWR_Binary,40311235,40BA012,1,4.9982,3.9982
RWR_Binary,40311201,40BA062,1,5.0,4.0
RWR_Binary,40211209,40BR122,1,4.7717,3.7717
RWR_Binary,40211145,40B0291,3,5.0,2.0
RWR_Binary,40411133,40BC011,2,4.9645,2.9645
RWR_Binary,40211123,40UN070,4,4.3754,0.3754
RWR_Binary,40211127,40BC021,5,4.8795,0.1205
RWR_Binary,40411110,40BQ031,3,4.8296,1.8296
RWR_Binary,40311235,40BR022,3,4.8678,1.8678
RWR_Binary,40211246,40BD012,4,4.9875,0.9875
RWR_Binary,40411163,40BA101,3,4.9577,1.9577
RWR_Binary,40320310,40BA101,1,4.9324,3.9324
RWR_Binary,40311106,40BA081,3,4.945,1.945
RWR_Binary,40211141,40BA091,4,4.7892,0.7892
RWR_Binary,40411164,40BQ311,1,4.8413,3.8413
RWR_Binary,40211222,40BD052,4,4.7513,0.7513
RWR_Binary,40311230,40BR022,3,5.0,2.0
RWR_Binary,40211133,40BA151,4,4.7623,0.7623
RWR_Binary,40211234,40BA052,3,5.0,2.0
RWR_Binary,40311211,40BD032,3,4.8492,1.8492
RWR_Binary,40311211,40BR022,2,4.874,2.874
