Student_ID,Course_ID,Actual,Predicted,Error
40211156,40BQ171,3,2.903,0.097
40211207,40BR082,5,2.903,2.097
40211113,40B9662,4,2.7973,1.2027
40311150,40B0291,3,2.903,0.097
40311127,40BA061,1,2.903,1.903
40311247,40BR372,4,4.4982,0.4982
40211129,40BA101,4,2.903,1.097
40211127,40B0291,4,2.903,1.097
40211102,40KA393,4,2.903,1.097
40211245,40BR082,3,2.903,0.097
40411163,40BA221,3,2.903,0.097
40311117,40BQ341,4,3.3105,0.6895
40311111,40BA141,2,3.0324,1.0324
40211146,40BA021,2,2.903,0.903
40311150,40BA101,1,2.903,1.903
40311216,40BR022,3,3.2036,0.2036
40411150,40BA051,1,2.903,1.903
40211126,40KA513,3,3.1849,0.1849
40211126,40KE011,3,3.2968,0.2968
40211252,40BA052,3,3.8944,0.8944
40411242,40BA222,3,2.4965,0.5035
40211162,40BA091,1,2.903,1.903
40411129,40BQ031,3,1.0,2.0
40411247,40BA052,3,3.1306,0.1306
40211158,40BC061,3,2.7101,0.2899
40211214,40BA012,4,2.3007,1.6993
40211107,40BA141,1,2.4988,1.4988
40311256,40B8932,5,4.1001,0.8999
40211252,40BA142,5,2.903,2.097
40311138,40BA081,3,2.903,0.097
40211146,40BQ051,3,2.7119,0.2881
40311235,40K0051,1,2.903,1.903
40311150,40BA021,1,2.903,1.903
40411236,40BA082,4,3.3912,0.6088
40411120,40BC011,3,4.6806,1.6806
40311254,40BA052,3,3.1362,0.1362
40411219,40B0292,5,3.5895,1.4105
40311223,40B0292,3,2.4015,0.5985
40211117,40BC021,2,3.2901,1.2901
40211229,90B2681,4,2.903,1.097
40211220,40BR042,4,4.4005,0.4005
40211209,40BR222,4,1.9004,2.0996
40333126,40BA221,1,2.903,1.903
40211105,40BC051,2,2.0955,0.0955
40211108,40BC061,5,4.1108,0.8892
40211202,40BA102,3,3.1013,0.1013
40211261,40BA022,5,3.9015,1.0985
40311128,40BA221,3,2.903,0.097
40211242,40BA102,4,4.1942,0.1942
40211250,40BA012,3,3.398,0.398
40211111,40B0291,2,2.903,0.903
40211208,433A011,1,2.903,1.903
40211156,40BQ381,4,3.7985,0.2015
40211127,40BQ321,4,4.5015,0.5015
40211109,40BC021,3,2.683,0.317
40511103,40BA051,1,2.903,1.903
40211146,40BA101,1,2.903,1.903
40211148,40BA121,4,2.903,1.097
40211230,409Z491,5,3.7095,1.2905
40211144,40BC021,1,1.6935,0.6935
40411224,40B0292,5,2.7738,2.2262
40211247,40BR042,1,3.4053,2.4053
40211113,40BQ331,1,3.0911,2.0911
40411215,40BA062,1,2.9584,1.9584
40511133,40BA011,5,2.903,2.097
40211109,40BQ391,4,3.0939,0.9061
40311205,40BA102,4,3.2046,0.7954
40211206,40BA122,3,3.7919,0.7919
40211127,40BA121,4,2.903,1.097
40311206,40BA082,4,3.0071,0.9929
40311238,40BA102,3,2.9017,0.0983
40411252,40BA222,3,1.4837,1.5163
40311217,40BA102,3,3.1908,0.1908
40311232,40BA062,1,2.8873,1.8873
40211228,409Z511,4,3.6098,0.3902
40411230,40BA062,1,2.5662,1.5662
40211113,40BA131,3,2.903,0.097
40211259,40BD052,4,3.2986,0.7014
40211132,40B0291,2,2.903,0.903
40211234,40BD032,4,3.6004,0.3996
40411133,40BA081,1,2.903,1.903
40311166,40BQ311,3,2.0,1.0
40211228,40BR032,4,2.903,1.097
40211111,40BC011,1,2.6015,1.6015
40311214,40BA052,3,2.2856,0.7144
40211264,40BD012,1,1.4941,0.4941
40211108,40BC021,4,3.9933,0.0067
40311137,40BC021,5,3.1239,1.8761
40311123,40B0291,2,2.903,0.903
40211219,40BA152,4,3.3991,0.6009
40211104,40BA121,3,2.903,0.097
40411128,40BA061,3,2.903,0.097
